Time	Device Name	Type	PID	Tag	Message
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi:  (HighBand) rxToss=1 rxLastTossRsn=0 rxNoFrag=0 rxNoCmplId=0 rxNoHaddr=0 rxMulti=2 rxUndec=0
Nov  8 21:03:52	Bens-iPhone	Notice	34	SpringBoard(SpringBoard)	[SBWiFiManager] signal strength bars changed to 3
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: Stats12(5G): btDur=0ms(0%) status=0x0 reqTypeMap=0x0 req=0 gnt=0 abort=0 rx1ovfl=0 latency=0 pmAttempt=0 sucPM=0 sucCTS2S=0 wlanTXPreempt=0 wlanRXPreempt=0 apTXafterPM=0 gntAudio=0 denyAudio=0 gntA2DP=0 denyA2DP=0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: Stats12(5G): bt5g_status=0x3 bt5g_defer_cnt=0 bt5g_no_defer_cnt=0 bt5g_defer_max_switch_dur=0 bt5g_no_defer_max_switch_dur=0 bt5g_switch_succ_cnt=0 bt5g_switch_fail_cnt=0 bt5g_switch_reason_bm=0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: WME RX MPDUs (rxPER 0 %) in tids 0:22, 1:0, 2:0, 3:0, 4:0, 5:0, 6:0, 7:0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: RX AMPDU (HighBand) rxAmpdu=16 txBACK(Ucode)=1 rxMpduInAmpdu=16 rxholes=0 rxdup=0 rxstuck=0 rxoow=0 rxoos=0 rxaddbareq=0 txaddbaresp=0 rxbar=0 txdelba=0 rxdelba=0 rxQueued=0 rxRetryNoBA=0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: (HighBand) rxBeaconMbss=50 rxBeaconObss=13 rxDataUcastMbss=1 rxMgmtUcastMbss=0 rxCNTRLUcast=20 txACKFrm=0 txBACK=1 ctxFifoFull=0 ctxFifo2Full=0 rxDataMcast=5 rxMgmtMcast=63
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: (HighBand) txRTSFrm=6 txRTSFail=0 rxCTSUcast=6 rxRTSUcast=0 txCTSFrm=0 txAMPDU=7 rxBACK=7 txPhyError=0 txAllFrm=21 txMPDU=0 txUcast=14 rxACKUcast=7 OfdmDesense=0 dB
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi:  (HighBand) rxCrsGlitch=3 rxBphyCrsGlitch=0 rxStart=344 rxBadPLCP=0 rxBphyBadPLCP=0 rxBadFCS=29 rxFifo0Ovfl=0 rxFifo1Ovfl=0 rx_nobuf=0 rxAnyErr=41 rxResponseTimeout=0 rxNoDelim=40 rxFrmTooLong=0 rxFrmTooShort=0
Nov  8 21:03:52	Bens-iPhone	Error	50	wifid(WiFiPolicy)	LQM-WiFi: WeightAvgLQM rssi=-47 snr=33 txRate=1046647 rxRate=1080880
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiLQAMgrLogStats(Arnold-May:Unknown): InfraUptime:3413.1secs Channel: 149 Bandwidth: 80Mhz Rssi: -49 {-49 0} Cca: 17 (S:0 O:0 I:0) Snr: 32 BcnPer: 0.0% (49, 50.1%) TxFrameCnt: 41 TxPer: 0.0% TxReTrans: 0 TxRetryRatio: 0.0% RxFrameCnt: 39 RxRetryFrames: 1 RxRetryRatio: 2.6% TxRate: 286760 RxRate: 1080880 FBRate: 172050 TxFwFrms: 12 TxFwFail: 0 Noise: -89 {-89 -90 -1} time: 0.0secs fgApp: com.companyname.photojobapp V: T
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : network usage requirement has not been met (215297.441354 < 259200). Returning learning environment.
Nov  8 21:03:52	Bens-iPhone	Notice	2125	safetyalertsd	{"msg":"#Wifi,cb", "wifiRxPhyRate":<private>}
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : AP environment for network : Arnold-May : bssCount: [2] chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceManagerEvaluateAPEnvironment: WiFiRoam : BSS List info for network : Arnold-May : chanCount5GHz: [1] chanCount24GHz: [1] chanCount6GHz: [0]
Nov  8 21:03:52	Bens-iPhone	Notice	50	wifid(WiFiPolicy)	__WiFiDeviceProcessRSSIEvent Feeding RSSI data to LQM - RSSI:-49 Core0-RSSI:-49 Core1-RSSI:0
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742512 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=495.541504 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=496 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=495.541504 DynamicSlider.Cap=495.541504 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.662415, capped _appliedHeadroom: 1.000000, brightnessLimit: 495.541504, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.662415, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.031167 millisecond (182107 / 182107)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::writeOCPReadySignalGated:311: Received OCP write ready signal from the baseband
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleSARService)	AppleSARFusion::sendOCPDataGated:533: Indicator: 0x10, CRC16: 0xa017, SeqNum: 45
Nov  8 21:03:52	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Sending Grip State: 0x0
Nov  8 21:03:52	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I On Body Callback: OnBody: On Body, confidence: Confidence Level High
Nov  8 21:03:52	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I Audio State: No Audio Output, Proximity Sensor: Off, Motion State: On Body, Tx State: On -> Notifying Hand Detection: Default Hand
Nov  8 21:03:52	Bens-iPhone	Notice	98	CommCenter(libBasebandManager.dylib)	#I On Body Callback: OnBody: On Body, confidence: Confidence Level High
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742511 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=495.140533 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=495 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=495.140533 DynamicSlider.Cap=495.140533 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.638580, capped _appliedHeadroom: 1.000000, brightnessLimit: 495.140533, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.638580, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.032416 millisecond (182106 / 182106)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(AVFCore)	<<<< AVSampleBufferVideoRenderer >>>> -[AVSampleBufferVideoRenderer _setRequiresFlushToResumeDecoding:]: [0x12b6eb900] Requires flush changed to YES
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(AVFCore)	<<<< AVSampleBufferVideoRenderer >>>> -[AVSampleBufferVideoRenderer setReadyForDisplayWithoutKVO:]: [0x12b6eb900] setting readyForDisplay to NO
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(AVFCore)	<<<< AVSampleBufferVideoRenderer >>>> -[AVSampleBufferVideoRenderer _setStatus:error:]_block_invoke: [0x12b6eb900] Change status from Rendering to Failed with Operation Interrupted
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleAVD)	AppleAVD: INFO: AVDDart: SetActive FALSE
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(AVFCore)	<<<< AVError >>>> AVLocalizedErrorWithUnderlyingOSStatus: Returning error (AVFoundationErrorDomain / -11847) status (-12084)
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleAVD)	AppleAVD: INFO: setPowerStateGated(): Turning AVD OFF from m_PowerStage: 2 - m_bIsInternalPwrUpdate: 1
Nov  8 21:03:52	Bens-iPhone	Notice	732	videocodecd(CoreVideo)	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	732	videocodecd(CoreVideo)	<private>
Nov  8 21:03:52	Bens-iPhone	Notice	732	videocodecd(AVD.videodecoder)	AppleAVD: AppleAVDWrapperLghrnDecoderFinalize() codecType: Lghrn, encryptionScheme 6, 720 x 720, session : 0xd351b8020
Nov  8 21:03:52	Bens-iPhone	Notice	732	videocodecd(AVD.videodecoder)	AppleAVD: AppleAVDWrapperLghrnDecoderInvalidate() codecType: Lghrn, encryptionScheme 6, 720 x 720, session : 0xd351b8020
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleAVD)	AppleAVD: clientClosed(): [<private>] client <private>; m_pUserClientList[0..3] = [0x0, 0x0, 0x0, 0x0] clientid 0, m_numActiveUserClients 0
Nov  8 21:03:52	Bens-iPhone	Notice	0	kernel(AppleAVD)	AppleAVD: removeClient(): clientID: 0 - rollingAvgFPS: 2095
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< IQ-CA >>>> piqca_finalize: Finalized IQ 0xd92b42a00 on behalf of client pid 4509 (YouTube)
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< VMC >>>> vmc2Finalize: Finalized VMC 0xd9320f000 on behalf of client pid 4509
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(CoreMedia)	<<< FigOSTransactionsUtilities >>> FigOSTransactionCreateWithProcessName: [Fig Transaction] Added transaction weak reference holder <0xd93310fc0>: <private>
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(CoreMedia)	<<< FigOSTransactionsUtilities >>> figPruneOSTransactionArrayWhilePerformingOperation: [Fig Transaction] Pruned transaction weak reference holder: <0xd93311f80>
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(CoreMedia)	<<< FigOSTransactionsUtilities >>> figPruneOSTransactionArrayWhilePerformingOperation: [Fig Transaction] Pruned transaction weak reference holder: <0xd93311040>
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(CoreMedia)	<<< FigOSTransactionsUtilities >>> figPruneOSTransactionArrayWhilePerformingOperation: [Fig Transaction] Pruned transaction weak reference holder: <0xd93310fa0>
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< FigVideoQueue >>>> vq_Finalize: 0xd94f78c00 (pid 4509)
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742510 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=494.746613 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=495 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=494.746613 DynamicSlider.Cap=494.746613 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.615158, capped _appliedHeadroom: 1.000000, brightnessLimit: 494.746613, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.615158, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< FigVideoQueue >>>> vq_Invalidate: 0xd94f78c00 (pid 4509)
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< FigVideoQueueServer >>>> videoQueueServer_invalidateSubVideoQueue: app suspended, invalidating [0xd93a2ed00 : 0xd94f78c00]
Nov  8 21:03:52	Bens-iPhone	Notice	274	mediaplaybackd(MediaToolbox)	<<<< FigVideoQueueServer >>>> videoQueueServer_makeWrapperForVideoQueueInternal_block_invoke_2: App is in BackgroundRunning state and FVQ detected ImageQueue not being serviced for 10 seconds. invalidating video queue [0xd93a2ed00 : 0xd94f78c00]
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.029375 millisecond (182105 / 182105)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742509 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=494.349060 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=494 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=494.349060 DynamicSlider.Cap=494.349060 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.591537, capped _appliedHeadroom: 1.000000, brightnessLimit: 494.349060, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.591537, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.031208 millisecond (182104 / 182104)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742508 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=493.958435 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=494 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=493.958435 DynamicSlider.Cap=493.958435 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.568314, capped _appliedHeadroom: 1.000000, brightnessLimit: 493.958435, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.568314, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.032917 millisecond (182103 / 182103)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742507 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=493.570648 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=494 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=493.570648 DynamicSlider.Cap=493.570648 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.545273, capped _appliedHeadroom: 1.000000, brightnessLimit: 493.570648, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.545273, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.025875 millisecond (182102 / 182102)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742506 SDR.Nits=58 HDR.Nits=58 HDR.State=Off BrightnessLimit=493.185883 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=493 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=37 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=493.185883 DynamicSlider.Cap=493.185883 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000169
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 57.522415, capped _appliedHeadroom: 1.000000, brightnessLimit: 493.185883, potentialHeadroom: 8.000000, Ambient: 36.506695 to CA, HDRBrightness: 57.522415, [None] rtplcCap: 1600.000000
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:52	Bens-iPhone	Notice	68	backboardd(libEDR)	ScheduleSetBrightnessIn_block_invoke: enter WaitUntil late 0.036792 millisecond (182101 / 182101)
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:52	Bens-iPhone	Notice	212	symptomsd(SymptomEvaluator)	Wi-Fi PhysicalInterfaceSampler new entry IfSample from 2025-11-08 21:03:51.324 -0600 interval 1.197 rx-bytes 0 tx-bytes 0 rx-tput 0.000000 Mbps tx-tput 0.000000 Mbps
